season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,01/11/20,1864,portugal,Portimonense,Santa Clara,45.05,45.69,0.4578,0.2654,0.2768,1.35,0.95,32.4,18.0,1.0,2.0,1,0,2,2,4,3,0,34,13,55,19,5,0,0,1,2,2,1,4,2,32,10,48,11,6,0
2020,01/11/20,1864,portugal,Gil Vicente,Guimaraes,44.53,53.26,0.3606,0.3453,0.2941,1.1,1.07,24.4,23.6,1.0,2.0,0,1,2,2,5,1,1,30,7,51,12,8,0,2,0,1,2,1,1,1,28,3,44,10,9,1
2020,01/11/20,1864,portugal,Sp Lisbon,Tondela,63.42,40.76,0.7115,0.0926,0.1958,1.95,0.54,62.8,31.9,4.0,0.0,2,1,0,7,4,3,2,44,14,42,22,11,1,1,1,1,2,1,5,5,23,8,41,11,6,1
2020,02/11/20,1864,portugal,Sp Braga,Famalicao,62.3,44.81,0.6678,0.1376,0.1946,2.12,0.84,50.7,20.1,1.0,0.0,3,0,0,7,1,0,7,54,23,46,21,3,2,0,3,0,6,1,6,2,43,16,35,21,7,1
2020,02/11/20,1864,portugal,Boavista,Benfica,40.44,77.33,0.1126,0.7101,0.1773,0.77,2.26,36.5,72.8,3.0,0.0,0,2,1,3,4,1,1,45,13,60,13,10,1,3,0,0,8,4,2,0,40,19,44,14,6,0
2020,06/11/20,1864,portugal,Belenenses,Rio Ave,38.96,52.55,0.3289,0.3598,0.3112,0.96,1.01,39.6,19.9,0.0,0.0,0,2,1,1,3,1,0,28,10,45,17,5,0,2,0,1,3,2,3,2,21,10,53,8,8,0
2020,07/11/20,1864,portugal,Tondela,Santa Clara,38.79,47.01,0.3928,0.3322,0.275,1.27,1.14,41.0,13.8,2.0,0.0,1,1,1,2,5,2,1,13,4,48,7,7,1,1,0,2,4,2,5,2,33,14,47,8,11,0
2020,07/11/20,1864,portugal,Famalicao,Maritimo,44.77,40.37,0.4965,0.243,0.2606,1.5,0.96,30.4,34.0,2.0,1.0,0,2,1,5,6,2,0,35,13,38,20,10,2,0,1,2,2,0,4,2,37,11,50,16,9,1
2020,07/11/20,1864,portugal,Guimaraes,Sp Lisbon,52.95,65.39,0.2959,0.4251,0.2791,1.03,1.29,32.3,66.9,0.0,4.0,2,0,1,3,2,1,2,27,7,44,12,7,1,3,0,0,9,2,2,1,57,24,38,26,9,0
2020,08/11/20,1864,portugal,Farense,Boavista,44.03,43.75,0.4723,0.2654,0.2623,1.47,1.03,43.4,27.1,3.0,1.0,0,2,1,4,5,1,2,36,8,48,18,6,1,1,1,1,5,2,3,1,43,15,72,14,12,1
