season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,29/09/20,1869,spain,Sociedad,Valencia,78.3,66.23,0.5799,0.1789,0.2412,1.76,0.86,41.9,24.5,0.0,1.0,1,2,0,4,1,1,0,41,10,46,15,4,0,1,1,1,6,3,5,3,28,13,36,13,2,0
2020,29/09/20,1869,spain,Getafe,Betis,74.52,72.2,0.4291,0.2781,0.2929,1.28,0.97,33.9,34.7,3.0,0.0,1,0,0,3,0,0,3,8,4,15,1,4,0,2,0,1,5,4,3,1,42,15,44,17,11,1
2020,30/09/20,1869,spain,Villarreal,Alaves,75.08,62.87,0.5836,0.1769,0.2396,1.77,0.86,35.2,40.2,3.0,1.0,1,1,1,3,6,5,0,34,13,25,14,3,0,0,1,2,1,1,3,1,21,5,44,11,8,0
2020,30/09/20,1869,spain,Huesca,Ath Madrid,63.7,87.19,0.163,0.6048,0.2323,0.83,1.83,37.2,56.0,0.0,0.0,0,2,1,2,4,2,1,31,7,60,12,5,0,0,1,0,0,0,0,0,16,2,10,7,0,0
2020,30/09/20,1869,spain,Real Madrid,Valladolid,89.28,65.2,0.8075,0.0434,0.1491,2.27,0.35,55.0,34.0,1.0,0.0,1,0,0,1,0,0,0,15,5,11,4,2,0,0,2,1,2,1,4,3,27,9,51,12,7,0
2020,30/09/20,1869,spain,Eibar,Elche,65.76,60.07,0.475,0.2464,0.2786,1.42,0.94,41.8,44.8,0.0,1.0,0,1,2,2,4,1,0,27,6,44,11,6,1,1,0,0,1,1,0,0,5,2,14,2,2,0
2020,01/10/20,1869,spain,Sevilla,Levante,80.51,67.72,0.5799,0.1877,0.2324,1.86,0.95,,,1.0,0.0,1,0,0,1,0,0,0,16,2,14,2,5,0,0,0,1,0,0,1,0,3,1,17,4,2,0
2020,01/10/20,1869,spain,Ath Bilbao,Cadiz,68.91,63.74,0.4694,0.248,0.2826,1.39,0.93,25.8,35.9,0.0,1.0,0,0,1,0,1,0,0,13,4,15,5,3,0,1,0,2,3,1,5,1,30,12,46,13,9,0
2020,01/10/20,1869,spain,Celta,Barcelona,70.81,90.92,0.1349,0.6706,0.1945,0.88,2.22,17.7,81.0,0.0,3.0,1,2,0,3,2,0,2,34,10,43,10,11,0,1,0,0,3,1,0,0,6,3,10,7,5,1
2020,03/10/20,1869,spain,Valladolid,Eibar,65.35,65.64,0.4143,0.2715,0.3141,1.14,0.86,44.9,41.2,1.0,2.0,0,1,2,1,4,3,0,30,11,43,14,4,0,0,0,3,2,0,5,2,31,9,36,11,4,0
2020,03/10/20,1869,spain,Ath Madrid,Villarreal,87.47,75.43,0.6108,0.1676,0.2216,1.96,0.91,62.9,50.7,0.0,0.0,0,1,0,0,0,0,0,14,1,11,9,1,0,2,0,1,5,2,6,5,29,15,26,10,2,0
2020,03/10/20,1869,spain,Sociedad,Getafe,77.94,75.64,0.4644,0.231,0.3046,1.25,0.79,47.7,43.2,3.0,0.0,1,1,1,3,1,0,0,44,11,45,21,4,0,2,1,0,4,3,0,0,26,9,47,10,10,0
2020,03/10/20,1869,spain,Elche,Huesca,60.76,63.54,0.4077,0.3027,0.2896,1.27,1.05,44.4,41.5,0.0,0.0,0,1,0,0,0,0,0,2,0,8,0,0,0,0,2,1,1,0,3,2,30,7,51,11,5,0
2020,03/10/20,1869,spain,Valencia,Betis,67.01,71.13,0.3879,0.3459,0.2662,1.4,1.31,23.5,26.1,0.0,2.0,1,1,1,3,3,1,1,23,10,42,13,6,0,1,0,2,4,4,6,4,41,13,44,17,12,2
2020,04/10/20,1869,spain,Osasuna,Celta,67.33,70.92,0.4013,0.3043,0.2944,1.23,1.03,29.7,20.8,2.0,0.0,1,0,2,3,4,1,2,25,11,49,6,6,0,1,1,1,3,2,5,1,38,10,52,10,12,0
2020,04/10/20,1869,spain,Alaves,Ath Bilbao,62.26,68.78,0.3766,0.322,0.3014,1.15,1.04,47.2,29.9,1.0,0.0,0,1,2,2,5,3,2,22,6,38,5,7,0,1,0,2,2,1,4,0,31,11,37,11,7,0
2020,04/10/20,1869,spain,Levante,Real Madrid,67.57,89.26,0.1841,0.5987,0.2172,1.04,2.04,,,0.0,2.0,1,0,2,5,6,3,3,33,14,47,15,5,0,2,1,0,4,1,2,2,42,13,33,18,6,0
2020,04/10/20,1869,spain,Cadiz,Granada,64.51,71.33,0.3558,0.36,0.2842,1.21,1.22,33.6,26.7,1.0,1.0,2,0,1,4,3,0,1,21,10,48,9,12,2,2,0,1,5,1,7,2,25,11,31,6,4,0
2020,04/10/20,1869,spain,Barcelona,Sevilla,90.99,81.01,0.6219,0.16399999999999998,0.2141,2.04,0.94,,,1.0,1.0,0,1,0,1,1,1,1,12,5,11,6,1,0,0,1,0,1,1,1,1,13,1,18,5,1,0
2020,17/10/20,1869,spain,Granada,Sevilla,71.29,82.1,0.2782,0.4469,0.275,1.06,1.42,31.3,66.7,1.0,0.0,1,1,1,4,8,2,2,34,14,39,10,3,0,2,1,0,5,1,2,1,43,8,46,12,8,0
2020,17/10/20,1869,spain,Celta,Ath Madrid,70.03,87.43,0.1923,0.5442,0.2635,0.81,1.56,21.5,58.1,0.0,2.0,0,1,2,1,6,2,1,24,7,50,9,12,0,1,2,0,6,1,1,0,47,13,37,17,4,0
2020,17/10/20,1869,spain,Real Madrid,Cadiz,89.6,64.73,0.8234,0.0398,0.1368,2.39,0.36,67.1,29.4,0.0,1.0,3,0,0,6,2,2,2,39,12,29,13,5,0,1,1,1,3,0,4,1,29,10,41,10,11,2
2020,17/10/20,1869,spain,Getafe,Barcelona,74.27,90.29,0.1748,0.5905,0.2347,0.88,1.82,35.7,74.6,1.0,0.0,1,1,1,3,3,1,3,24,9,41,10,9,0,2,1,0,8,6,1,1,35,17,30,21,6,1
2020,18/10/20,1869,spain,Eibar,Osasuna,66.58,68.41,0.4155,0.2895,0.2951,1.25,0.99,37.6,23.1,0.0,0.0,1,0,2,3,4,3,1,30,10,45,12,6,1,1,0,2,3,2,4,1,33,12,47,10,7,0
2020,18/10/20,1869,spain,Ath Bilbao,Levante,68.51,67.09,0.4288,0.2921,0.2792,1.37,1.08,31.2,28.5,2.0,0.0,1,0,2,2,3,0,1,30,9,44,15,6,0,1,0,2,3,1,4,2,25,10,47,15,4,0
2020,18/10/20,1869,spain,Villarreal,Valencia,75.98,65.2,0.5761,0.1902,0.2337,1.85,0.96,40.6,27.7,2.0,1.0,1,1,1,3,5,5,2,21,9,28,7,3,0,1,1,1,2,1,3,1,19,9,40,11,7,0
2020,18/10/20,1869,spain,Alaves,Elche,62.91,59.54,0.458,0.2518,0.2901,1.33,0.91,47.9,44.7,0.0,2.0,1,1,1,2,3,2,1,25,6,46,1,6,1,1,1,1,1,1,3,0,12,4,33,4,5,0
2020,18/10/20,1869,spain,Huesca,Valladolid,65.33,64.14,0.4343,0.257,0.3087,1.19,0.85,45.0,47.5,2.0,2.0,0,3,0,1,1,1,0,44,11,59,14,4,0,0,1,2,2,1,4,2,30,12,44,14,6,0
2020,18/10/20,1869,spain,Betis,Sociedad,73.07,79.2,0.3546,0.3649,0.2805,1.23,1.25,39.0,50.6,0.0,3.0,1,0,2,4,6,4,3,42,15,40,19,11,2,2,0,1,6,1,1,0,49,16,49,25,5,0
2020,23/10/20,1869,spain,Elche,Valencia,60.3,65.09,0.3815,0.3362,0.2822,1.27,1.18,45.1,35.0,2.0,1.0,2,1,0,3,0,0,2,14,5,33,8,7,0,1,0,2,2,1,4,2,25,10,34,14,8,0
2020,24/10/20,1869,spain,Barcelona,Real Madrid,89.66,87.52,0.4917,0.2737,0.2346,1.86,1.34,100.0,98.0,1.0,3.0,1,1,1,4,2,1,2,25,9,31,15,9,1,2,0,1,3,1,1,1,42,10,26,14,5,0
2020,24/10/20,1869,spain,Sevilla,Eibar,82.1,65.85,0.6393,0.1139,0.2468,1.63,0.52,60.3,35.1,0.0,1.0,1,1,1,2,2,1,1,37,6,43,8,10,1,1,1,1,2,1,2,2,33,15,44,13,7,1
2020,24/10/20,1869,spain,Osasuna,Ath Bilbao,69.79,69.81,0.4223,0.2748,0.303,1.21,0.92,21.3,24.8,1.0,0.0,1,1,1,3,3,1,2,31,11,48,16,8,1,1,0,2,2,0,2,0,35,9,43,20,9,0
2020,24/10/20,1869,spain,Ath Madrid,Betis,85.94,71.63,0.6416,0.1353,0.2231,1.88,0.72,61.5,34.6,2.0,0.0,1,2,0,2,0,0,1,39,7,39,20,5,0,1,0,2,2,1,6,4,34,11,42,17,8,1
2020,25/10/20,1869,spain,Valladolid,Alaves,63.54,62.38,0.4281,0.2657,0.3062,1.2,0.88,48.1,50.4,0.0,2.0,0,1,2,3,5,1,2,25,11,42,11,5,0,1,0,2,2,1,5,3,29,8,44,2,6,1
2020,25/10/20,1869,spain,Cadiz,Villarreal,67.14,76.03,0.2948,0.4397,0.2655,1.17,1.49,19.7,50.6,0.0,0.0,2,1,0,3,1,1,1,31,10,37,15,7,2,2,1,0,5,3,2,2,32,14,31,6,6,1
2020,25/10/20,1869,spain,Getafe,Granada,75.55,72.93,0.4375,0.2579,0.3046,1.22,0.86,44.8,41.2,0.0,1.0,2,0,1,4,3,1,3,22,9,48,12,11,0,1,1,1,3,1,7,1,37,14,46,11,7,0
2020,25/10/20,1869,spain,Sociedad,Huesca,80.53,65.48,0.6188,0.1337,0.2474,1.65,0.62,55.7,35.7,4.0,1.0,2,0,1,6,1,0,2,30,14,55,16,5,0,0,3,0,2,0,2,1,39,14,53,13,4,0
2020,26/10/20,1869,spain,Levante,Celta,65.8,71.0,0.405,0.3179,0.2772,1.35,1.16,39.2,23.5,1.0,1.0,0,0,3,0,5,1,0,20,6,41,11,5,0,0,0,3,0,0,7,3,34,11,48,16,11,0
2020,30/10/20,1869,spain,Eibar,Cadiz,66.38,67.25,0.4216,0.2678,0.3106,1.17,0.87,36.2,22.5,0.0,2.0,2,1,0,3,1,1,2,24,12,47,13,8,1,1,2,0,2,1,1,1,33,9,36,13,4,0
2020,31/10/20,1869,spain,Real Madrid,Huesca,88.57,64.44,0.8166,0.0463,0.1371,2.46,0.42,78.9,39.4,4.0,1.0,2,0,1,5,2,2,2,42,14,28,17,5,0,0,2,1,3,0,6,2,36,15,51,13,4,0
2020,31/10/20,1869,spain,Ath Bilbao,Sevilla,70.02,82.46,0.2517,0.4454,0.3029,0.85,1.24,26.3,57.6,2.0,1.0,1,0,2,2,2,0,0,35,10,38,20,8,0,0,1,2,1,1,3,2,42,7,40,19,5,1
2020,31/10/20,1869,spain,Osasuna,Ath Madrid,69.91,86.2,0.2059,0.5289,0.2652,0.86,1.55,24.1,59.1,1.0,3.0,2,1,0,3,0,0,1,29,9,51,15,9,1,2,1,0,4,1,0,0,36,11,48,21,7,0
2020,31/10/20,1869,spain,Alaves,Barcelona,64.63,89.44,0.1289,0.6797,0.1913,0.86,2.24,38.7,67.2,1.0,1.0,2,0,1,3,2,1,0,35,9,38,6,4,1,0,1,2,2,2,5,2,29,10,32,15,7,0
2020,01/11/20,1869,spain,Betis,Elche,71.84,59.8,0.5475,0.1922,0.2603,1.59,0.83,20.7,39.4,3.0,1.0,1,0,2,2,5,1,1,36,12,37,18,4,1,2,1,0,4,3,1,0,12,5,34,6,8,0
2020,01/11/20,1869,spain,Celta,Sociedad,71.05,81.11,0.2772,0.4291,0.2937,0.96,1.27,22.7,58.1,1.0,4.0,0,1,2,1,5,2,0,34,11,45,15,8,0,3,0,0,10,3,1,0,32,17,51,11,6,0
2020,01/11/20,1869,spain,Granada,Levante,71.94,65.93,0.4874,0.246,0.2665,1.53,1.0,33.5,31.0,1.0,1.0,2,1,0,3,1,0,2,31,10,55,11,8,0,0,1,2,1,0,5,1,27,8,35,10,5,0
2020,01/11/20,1869,spain,Valencia,Getafe,65.84,75.39,0.3478,0.3465,0.3057,1.07,1.07,35.9,30.6,2.0,2.0,0,0,3,2,6,4,1,30,9,27,18,5,0,1,0,2,1,0,4,2,24,6,52,17,11,0
2020,02/11/20,1869,spain,Villarreal,Valladolid,77.14,61.32,0.6282,0.1406,0.2312,1.81,0.71,45.2,42.8,2.0,0.0,1,2,0,2,1,1,1,29,10,27,9,8,1,0,1,2,3,2,6,1,19,7,44,6,5,1
2020,06/11/20,1869,spain,Elche,Celta,58.01,69.89,0.3261,0.3853,0.2885,1.12,1.24,48.6,29.9,1.0,1.0,2,0,1,5,4,2,3,14,7,38,7,9,0,0,1,2,2,0,7,3,34,10,54,12,7,1
2020,07/11/20,1869,spain,Huesca,Eibar,64.15,65.38,0.4237,0.2752,0.3011,1.22,0.93,45.5,44.0,1.0,1.0,0,1,2,4,10,4,0,27,13,34,11,4,0,1,1,1,1,1,2,2,22,10,36,16,6,0
2020,07/11/20,1869,spain,Barcelona,Betis,89.99,73.03,0.7612,0.0865,0.1523,2.6,0.77,64.4,33.9,5.0,2.0,0,1,2,2,5,2,1,42,14,25,23,9,0,1,0,2,3,2,6,1,36,14,36,12,4,1
2020,07/11/20,1869,spain,Sevilla,Osasuna,80.87,69.19,0.5932,0.1528,0.254,1.62,0.68,42.8,17.6,1.0,0.0,0,0,3,1,4,1,1,36,9,41,15,9,1,1,1,1,2,0,3,1,23,7,44,12,7,1
2020,07/11/20,1869,spain,Ath Madrid,Cadiz,86.19,68.42,0.7075,0.0878,0.2047,1.93,0.51,68.5,18.5,4.0,0.0,3,0,0,7,1,0,2,33,16,47,14,8,0,2,1,0,3,3,0,0,25,9,30,13,3,0
2020,08/11/20,1869,spain,Getafe,Villarreal,75.7,77.93,0.3567,0.354,0.2893,1.18,1.18,32.0,56.9,1.0,3.0,1,1,1,3,3,2,0,35,10,64,16,13,1,2,1,0,4,3,1,1,34,13,33,14,7,1
2020,08/11/20,1869,spain,Sociedad,Granada,82.26,70.3,0.6128,0.141,0.2462,1.67,0.66,61.6,26.6,2.0,0.0,3,0,0,11,2,0,4,30,18,46,9,8,0,2,1,0,3,2,1,1,23,7,46,8,8,1
2020,08/11/20,1869,spain,Valladolid,Ath Bilbao,61.5,70.87,0.3502,0.3371,0.3127,1.05,1.02,46.5,20.9,2.0,1.0,0,1,2,2,6,2,1,21,5,46,7,6,1,2,0,1,4,0,2,1,43,15,38,20,10,0
2020,08/11/20,1869,spain,Levante,Alaves,67.68,63.78,0.4806,0.2466,0.2729,1.47,0.97,35.2,42.3,1.0,1.0,0,2,1,2,4,1,1,35,8,35,14,6,0,1,1,1,3,1,3,1,31,9,34,8,6,1
2020,08/11/20,1869,spain,Valencia,Real Madrid,64.69,88.57,0.1489,0.6545,0.1966,0.97,2.24,30.3,62.1,4.0,1.0,0,1,2,4,6,3,2,36,12,34,14,11,1,2,0,1,7,3,3,2,42,17,36,17,4,0
2020,20/11/20,1869,spain,Osasuna,Huesca,69.5,64.54,0.4567,0.2554,0.2879,1.34,0.93,26.7,42.3,1.0,1.0,1,0,2,2,4,1,0,25,7,49,5,7,0,0,1,2,3,0,9,4,29,12,36,12,5,0
2020,21/11/20,1869,spain,Levante,Elche,68.14,57.59,0.5469,0.2022,0.2509,1.68,0.92,38.0,46.0,1.0,1.0,0,3,0,3,3,2,1,47,12,37,23,6,0,1,1,1,4,3,5,3,15,5,45,4,7,0
2020,21/11/20,1869,spain,Villarreal,Real Madrid,79.18,87.01,0.328,0.4299,0.2422,1.47,1.71,67.6,62.1,1.0,1.0,2,1,0,5,1,1,4,27,12,31,14,7,0,2,0,1,8,4,6,3,44,21,43,21,4,0
2020,21/11/20,1869,spain,Sevilla,Celta,80.81,70.06,0.5770000000000001,0.1673,0.2557,1.62,0.74,47.4,24.4,4.0,2.0,1,0,2,2,3,1,1,37,7,41,17,7,0,0,2,1,3,1,6,3,33,11,50,7,8,1
2020,21/11/20,1869,spain,Ath Madrid,Barcelona,87.04,90.16,0.366,0.3942,0.2399,1.6,1.67,95.3,100.0,1.0,0.0,3,0,0,9,1,0,3,41,19,39,12,5,0,1,1,1,7,2,6,3,53,22,23,30,8,0
2020,22/11/20,1869,spain,Eibar,Getafe,64.85,74.19,0.3435,0.3348,0.3217,0.99,0.98,40.2,19.2,0.0,0.0,1,1,1,2,3,2,2,20,7,52,13,4,0,0,1,2,3,1,6,4,39,11,62,12,12,1
2020,22/11/20,1869,spain,Cadiz,Sociedad,67.04,83.36,0.2075,0.5225,0.27,0.84,1.51,17.5,60.6,0.0,1.0,1,1,1,2,4,2,2,21,7,34,9,4,0,3,0,0,10,5,2,0,44,22,36,22,9,1
2020,22/11/20,1869,spain,Granada,Valladolid,68.76,61.46,0.4737,0.2347,0.2916,1.33,0.85,17.8,45.0,1.0,3.0,1,1,1,2,3,3,2,12,5,41,3,5,1,1,0,2,2,1,5,2,23,6,45,8,8,1
2020,22/11/20,1869,spain,Alaves,Valencia,63.26,66.79,0.3933,0.3285,0.2782,1.32,1.19,45.4,26.6,2.0,2.0,1,2,0,4,2,0,2,24,9,39,7,10,2,1,1,1,7,3,5,3,32,13,39,8,13,1
2020,23/11/20,1869,spain,Ath Bilbao,Betis,70.28,72.4,0.4016,0.3181,0.2803,1.32,1.15,26.7,18.5,4.0,0.0,1,0,2,3,4,2,0,46,12,38,22,9,0,1,0,2,5,3,8,1,41,19,35,11,4,2
2020,27/11/20,1869,spain,Valladolid,Levante,62.07,67.77,0.3677,0.3507,0.2816,1.25,1.22,46.5,36.9,1.0,1.0,2,0,1,5,4,2,2,27,8,50,9,10,0,0,3,0,3,2,3,2,50,14,41,25,5,0
2020,28/11/20,1869,spain,Elche,Cadiz,58.21,65.76,0.3787,0.3175,0.3039,1.14,1.02,48.3,26.8,1.0,1.0,0,2,1,3,5,4,1,23,8,41,8,8,0,1,0,2,2,2,5,2,18,7,33,10,4,0
2020,28/11/20,1869,spain,Valencia,Ath Madrid,67.03,86.37,0.1953,0.5704,0.2344,0.98,1.85,22.5,63.2,0.0,1.0,1,2,0,8,5,3,3,31,14,47,6,12,1,3,0,0,8,4,1,0,37,15,32,12,7,0
2020,28/11/20,1869,spain,Huesca,Sevilla,64.34,79.91,0.2594,0.471,0.2696,1.03,1.49,42.6,46.3,0.0,1.0,0,2,1,3,6,3,1,29,13,40,10,7,0,2,0,1,6,3,4,2,31,14,44,7,9,0
2020,28/11/20,1869,spain,Real Madrid,Alaves,87.59,62.65,0.809,0.0508,0.1401,2.46,0.46,59.5,37.4,1.0,2.0,1,1,1,6,6,2,4,35,13,44,16,4,0,0,3,0,4,4,4,0,23,8,53,7,11,2
2020,29/11/20,1869,spain,Barcelona,Osasuna,91.03,69.77,0.8377,0.043,0.1193,2.71,0.47,80.5,15.8,4.0,0.0,1,1,1,6,4,3,1,56,22,18,31,5,0,0,1,2,2,0,5,2,36,12,45,7,6,0
2020,29/11/20,1869,spain,Getafe,Ath Bilbao,73.79,72.59,0.4225,0.2679,0.3096,1.18,0.87,15.8,15.9,1.0,1.0,0,2,1,3,5,3,1,37,13,65,10,12,1,2,0,1,7,2,3,2,47,16,44,23,7,0
2020,29/11/20,1869,spain,Celta,Granada,70.02,67.87,0.4741,0.2496,0.2763,1.44,0.96,32.8,18.8,3.0,1.0,0,1,2,4,9,5,3,33,15,51,7,8,1,0,1,2,2,1,6,4,23,9,34,7,7,1
2020,29/11/20,1869,spain,Sociedad,Villarreal,84.2,79.32,0.4899,0.2448,0.2652,1.54,1.01,75.5,75.5,1.0,1.0,3,0,0,7,1,0,4,45,20,38,24,8,1,2,1,0,6,4,2,2,33,11,40,13,6,0
2020,30/11/20,1869,spain,Betis,Eibar,69.66,65.79,0.4731,0.2471,0.2798,1.41,0.94,18.2,40.1,0.0,2.0,1,0,2,5,10,3,3,36,17,31,9,4,1,0,2,1,1,1,3,2,32,11,56,13,4,1
2020,04/12/20,1869,spain,Ath Bilbao,Celta,73.04,71.67,0.4288,0.2943,0.2768,1.39,1.1,16.1,20.8,0.0,2.0,1,1,1,6,3,1,3,36,13,50,19,6,0,1,1,1,6,4,6,4,41,21,46,13,10,1
2020,05/12/20,1869,spain,Levante,Getafe,67.8,73.66,0.4064,0.2952,0.2983,1.22,0.99,38.7,15.6,3.0,0.0,0,3,0,3,3,1,1,41,13,38,28,5,0,0,2,1,2,1,4,3,32,11,56,10,9,0
2020,05/12/20,1869,spain,Sevilla,Real Madrid,79.56,85.32,0.3453,0.3964,0.2583,1.37,1.49,64.9,64.9,0.0,1.0,3,0,0,6,2,2,2,40,15,34,16,7,0,0,1,2,3,2,7,3,42,16,36,22,6,0
2020,05/12/20,1869,spain,Ath Madrid,Valladolid,87.5,62.21,0.7808,0.0488,0.1704,2.08,0.34,77.2,45.4,2.0,0.0,3,0,0,6,0,0,3,40,15,37,17,10,0,2,1,0,6,2,3,0,26,11,55,8,7,0
2020,05/12/20,1869,spain,Cadiz,Barcelona,66.5,91.69,0.0978,0.7368,0.1653,0.78,2.47,20.2,77.0,2.0,1.0,0,1,2,1,6,3,0,19,5,38,17,5,0,2,0,1,9,3,3,2,51,24,22,22,3,0
2020,06/12/20,1869,spain,Granada,Huesca,64.88,63.53,0.4309,0.2828,0.2863,1.32,1.02,34.0,48.4,3.0,3.0,0,0,3,2,8,4,1,27,9,40,5,8,0,0,2,1,2,1,3,1,25,12,45,8,9,0
