season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,HW,HD,HL,FTHG,FTHGC,HTHGC,HTHG,HS,HST,HF,HC,HY,HR,AW,AD,AL,FTAG,HTAG,FTAGC,HTAGC,AS,AST,AF,AC,AY,AR
2020,25/09/20,1843,france,Lille,Nantes,70.51,59.44,0.5702,0.1703,0.2595,1.6,0.74,51.5,17.6,2.0,0.0,2,1,0,3,1,0,1,40,16,41,14,8,0,1,1,1,5,2,5,2,30,10,39,12,6,2
2020,26/09/20,1843,france,St Etienne,Rennes,57.52,67.56,0.2982,0.4198,0.282,1.09,1.35,24.5,50.1,0.0,3.0,2,1,0,6,2,0,2,28,13,45,14,5,0,3,0,0,8,3,4,2,40,16,42,15,10,1
2020,26/09/20,1843,france,Marseille,Metz,65.4,55.39,0.5407,0.199,0.2604,1.6,0.86,36.7,27.7,1.0,1.0,1,1,1,2,3,1,1,29,6,44,14,13,2,1,0,2,2,1,3,1,26,6,34,13,7,0
2020,27/09/20,1843,france,Bordeaux,Nice,59.17,56.92,0.4388,0.2799,0.2813,1.38,1.04,20.9,19.0,0.0,0.0,1,1,1,3,2,0,2,19,10,46,11,10,1,1,0,2,3,1,6,3,26,8,36,14,9,0
2020,27/09/20,1843,france,Monaco,Strasbourg,67.4,57.9,0.555,0.2048,0.2402,1.8,1.0,42.0,22.9,3.0,2.0,2,0,1,4,3,0,3,35,9,45,20,10,1,1,0,2,1,0,4,1,37,13,43,14,6,0
2020,27/09/20,1843,france,Angers,Brest,58.84,56.2,0.4409,0.2834,0.2757,1.42,1.09,21.6,20.6,3.0,2.0,1,0,2,2,6,4,1,46,12,29,9,8,1,2,0,1,7,4,5,3,52,15,53,21,4,0
2020,27/09/20,1843,france,Dijon,Montpellier,48.56,62.48,0.2916,0.4388,0.2696,1.15,1.47,37.9,31.4,2.0,2.0,0,0,3,1,7,4,1,19,7,39,9,6,1,3,0,0,9,4,3,1,44,25,44,18,7,1
2020,27/09/20,1843,france,Nimes,Lens,55.8,60.3,0.3776,0.3584,0.2639,1.42,1.37,23.1,28.7,1.0,1.0,0,1,2,3,6,4,1,44,21,38,18,6,0,3,0,0,6,2,3,1,38,14,52,13,10,1
2020,27/09/20,1843,france,Lorient,Lyon,52.12,75.72,0.1889,0.5785,0.2326,0.97,1.88,35.2,54.7,1.0,1.0,0,0,3,4,8,5,2,21,8,56,15,6,0,0,2,1,1,0,2,1,55,13,50,25,8,1
2020,27/09/20,1843,france,Reims,Paris SG,55.78,88.96,0.0916,0.7458,0.1626,0.75,2.48,30.8,53.5,0.0,2.0,0,0,3,1,4,2,1,21,6,39,8,10,2,2,0,1,4,2,1,1,48,18,34,19,11,4
2020,02/10/20,1843,france,Paris SG,Angers,89.8,58.05,0.8732,0.0293,0.0975,2.91,0.4,61.0,21.7,6.0,1.0,3,0,0,6,0,0,3,55,21,27,22,7,1,2,0,1,5,2,6,4,46,15,34,10,10,1
2020,03/10/20,1843,france,Lens,St Etienne,61.16,56.4,0.4861,0.2469,0.267,1.53,1.01,29.4,18.6,2.0,0.0,2,1,0,6,4,1,3,46,17,47,16,11,1,1,1,1,4,2,5,1,24,13,43,14,5,0
2020,03/10/20,1843,france,Nice,Nantes,57.2,58.72,0.4072,0.3113,0.2815,1.34,1.13,17.5,19.9,2.0,1.0,0,1,2,1,6,3,0,36,8,40,20,4,0,0,1,2,3,0,6,3,34,11,35,15,5,0
