season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,26/09/20,1832,belgium,Mechelen,St Truiden,37.37,34.44,0.4872,0.2631,0.2497,1.66,1.15,17.7,27.2,2.0,0.0
2020,26/09/20,1832,belgium,Gent,Oud-Heverlee Leuven,55.19,32.24,0.6934,0.1117,0.1949,2.09,0.7,8.9,14.6,2.0,3.0
2020,27/09/20,1832,belgium,Standard,Waregem,52.1,34.73,0.6506,0.1375,0.212,1.98,0.78,12.4,10.6,2.0,2.0
2020,27/09/20,1832,belgium,Anderlecht,Eupen,56.92,34.4,0.6864,0.1169,0.1967,2.09,0.73,14.3,20.5,1.0,1.0
2020,27/09/20,1832,belgium,Club Brugge,Cercle Brugge,69.61,34.15,0.8677,0.024,0.1083,2.58,0.27,46.2,5.3,2.0,1.0
2020,27/09/20,1832,belgium,Mouscron,Charleroi,35.14,57.44,0.2597,0.4672,0.2731,1.0,1.44,31.7,18.9,1.0,1.0
2020,28/09/20,1832,belgium,Genk,Oostende,50.75,32.42,0.6421,0.1535,0.2044,2.11,0.92,6.2,20.5,2.0,2.0
2020,02/10/20,1832,belgium,Antwerp,Mechelen,48.48,38.51,0.5616,0.2023,0.2361,1.81,0.99,4.2,13.0,4.0,1.0
2020,03/10/20,1832,belgium,Waasland-Beveren,Genk,25.69,49.66,0.2457,0.5453,0.209,1.44,2.21,40.5,9.2,1.0,1.0
2020,03/10/20,1832,belgium,Oud-Heverlee Leuven,Waregem,34.62,35.93,0.4461,0.3071,0.2467,1.65,1.33,8.0,15.6,2.0,1.0
2020,03/10/20,1832,belgium,Eupen,Cercle Brugge,35.33,35.06,0.4766,0.2582,0.2651,1.51,1.04,21.2,7.9,1.0,2.0
2020,03/10/20,1832,belgium,St Truiden,Kortrijk,33.3,38.16,0.4329,0.3034,0.2638,1.47,1.19,32.9,7.7,0.0,0.0
2020,04/10/20,1832,belgium,Club Brugge,Anderlecht,68.84,55.85,0.6228,0.1554,0.2218,1.91,0.83,38.2,19.8,3.0,0.0
2020,04/10/20,1832,belgium,Gent,Beerschot VA,52.92,36.43,0.6432,0.1528,0.204,2.12,0.92,6.6,1.5,5.0,1.0
2020,04/10/20,1832,belgium,Charleroi,Standard,57.05,51.03,0.5304,0.2074,0.2621,1.55,0.87,26.9,17.5,1.0,2.0
2020,04/10/20,1832,belgium,Oostende,Mouscron,33.47,35.45,0.4279,0.2919,0.2802,1.34,1.06,20.2,28.1,3.0,0.0
2020,17/10/20,1832,belgium,Cercle Brugge,Gent,36.22,54.91,0.2835,0.4694,0.2471,1.25,1.67,5.1,7.1,5.0,2.0
2020,17/10/20,1832,belgium,Beerschot VA,St Truiden,34.8,32.98,0.4628,0.2842,0.253,1.61,1.21,3.7,25.6,6.0,3.0
