season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,17/10/20,1869,spain,Granada,Sevilla,71.29,82.1,0.2782,0.4469,0.275,1.06,1.42,31.3,66.7,1.0,0.0
2020,17/10/20,1869,spain,Celta,Ath Madrid,70.03,87.43,0.1923,0.5442,0.2635,0.81,1.56,21.5,58.1,0.0,2.0
2020,17/10/20,1869,spain,Real Madrid,Cadiz,89.6,64.73,0.8234,0.0398,0.1368,2.39,0.36,67.1,29.4,0.0,1.0
2020,17/10/20,1869,spain,Getafe,Barcelona,74.27,90.29,0.1748,0.5905,0.2347,0.88,1.82,35.7,74.6,1.0,0.0
2020,18/10/20,1869,spain,Eibar,Osasuna,66.58,68.41,0.4155,0.2895,0.2951,1.25,0.99,37.6,23.1,0.0,0.0
2020,18/10/20,1869,spain,Ath Bilbao,Levante,68.51,67.09,0.4288,0.2921,0.2792,1.37,1.08,31.2,28.5,2.0,0.0
2020,18/10/20,1869,spain,Villarreal,Valencia,75.98,65.2,0.5761,0.1902,0.2337,1.85,0.96,40.6,27.7,2.0,1.0
2020,18/10/20,1869,spain,Alaves,Elche,62.91,59.54,0.45799999999999996,0.2518,0.2901,1.33,0.91,47.9,44.7,0.0,2.0
2020,18/10/20,1869,spain,Huesca,Valladolid,65.33,64.14,0.4343,0.257,0.3087,1.19,0.85,45.0,47.5,2.0,2.0
2020,18/10/20,1869,spain,Betis,Sociedad,73.07,79.2,0.3546,0.3649,0.2805,1.23,1.25,39.0,50.6,0.0,3.0
2020,23/10/20,1869,spain,Elche,Valencia,60.3,65.09,0.3815,0.3362,0.2822,1.27,1.18,45.1,35.0,2.0,1.0
2020,24/10/20,1869,spain,Barcelona,Real Madrid,89.66,87.52,0.4917,0.2737,0.2346,1.86,1.34,100.0,98.0,1.0,3.0
2020,24/10/20,1869,spain,Sevilla,Eibar,82.1,65.85,0.6393,0.1139,0.2468,1.63,0.52,60.3,35.1,0.0,1.0
2020,24/10/20,1869,spain,Osasuna,Ath Bilbao,69.79,69.81,0.4223,0.2748,0.303,1.21,0.92,21.3,24.8,1.0,0.0
2020,24/10/20,1869,spain,Ath Madrid,Betis,85.94,71.63,0.6416,0.1353,0.2231,1.88,0.72,61.5,34.6,2.0,0.0
2020,25/10/20,1869,spain,Valladolid,Alaves,63.54,62.38,0.4281,0.2657,0.3062,1.2,0.88,48.1,50.4,0.0,2.0
2020,25/10/20,1869,spain,Cadiz,Villarreal,67.14,76.03,0.2948,0.4397,0.2655,1.17,1.49,19.7,50.6,0.0,0.0
2020,25/10/20,1869,spain,Getafe,Granada,75.55,72.93,0.4375,0.2579,0.3046,1.22,0.86,44.8,41.2,0.0,1.0
2020,25/10/20,1869,spain,Sociedad,Huesca,80.53,65.48,0.6188,0.1337,0.2474,1.65,0.62,55.7,35.7,4.0,1.0
2020,26/10/20,1869,spain,Levante,Celta,65.8,71.0,0.405,0.3179,0.2772,1.35,1.16,39.2,23.5,1.0,1.0
2020,30/10/20,1869,spain,Eibar,Cadiz,66.38,67.25,0.4216,0.2678,0.3106,1.17,0.87,36.2,22.5,0.0,2.0
2020,31/10/20,1869,spain,Real Madrid,Huesca,88.57,64.44,0.8166,0.0463,0.1371,2.46,0.42,78.9,39.4,4.0,1.0
2020,31/10/20,1869,spain,Ath Bilbao,Sevilla,70.02,82.46,0.2517,0.4454,0.3029,0.85,1.24,26.3,57.6,2.0,1.0
2020,31/10/20,1869,spain,Osasuna,Ath Madrid,69.91,86.2,0.2059,0.5289,0.2652,0.86,1.55,24.1,59.1,1.0,3.0
2020,31/10/20,1869,spain,Alaves,Barcelona,64.63,89.44,0.1289,0.6797,0.1913,0.86,2.24,38.7,67.2,1.0,1.0
2020,01/11/20,1869,spain,Betis,Elche,71.84,59.8,0.5475,0.1922,0.2603,1.59,0.83,20.7,39.4,3.0,1.0
2020,01/11/20,1869,spain,Celta,Sociedad,71.05,81.11,0.2772,0.4291,0.2937,0.96,1.27,22.7,58.1,1.0,4.0
2020,01/11/20,1869,spain,Granada,Levante,71.94,65.93,0.4874,0.24600000000000002,0.2665,1.53,1.0,33.5,31.0,1.0,1.0
2020,01/11/20,1869,spain,Valencia,Getafe,65.84,75.39,0.3478,0.3465,0.3057,1.07,1.07,35.9,30.6,2.0,2.0
