season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,21/11/20,2411,england,Newcastle,Chelsea,65.29,86.07,0.1655,0.6164,0.2181,0.91,1.97,28.2,63.6,0.0,2.0
2020,21/11/20,2411,england,Aston Villa,Brighton,73.17,71.82,0.4605,0.2881,0.2514,1.62,1.23,29.5,26.2,1.0,2.0
2020,21/11/20,2411,england,Tottenham,Man City,82.27,92.84,0.2468,0.5255,0.2277,1.26,1.93,67.1,78.9,2.0,0.0
2020,21/11/20,2411,england,Man United,West Brom,83.8,58.87,0.7811,0.0617,0.1572,2.3,0.48,61.9,36.6,1.0,0.0
2020,22/11/20,2411,england,Fulham,Everton,62.0,74.52,0.3089,0.4326,0.2584,1.25,1.52,41.2,18.1,2.0,3.0
2020,22/11/20,2411,england,Sheffield United,West Ham,66.44,73.91,0.3457,0.3773,0.27699999999999997,1.22,1.28,41.0,17.0,0.0,1.0
2020,22/11/20,2411,england,Leeds,Arsenal,66.29,79.46,0.2822,0.4681,0.2497,1.22,1.64,22.8,34.9,0.0,0.0
2020,22/11/20,2411,england,Liverpool,Leicester,88.95,80.85,0.5804,0.2045,0.2152,2.07,1.15,68.7,63.4,3.0,0.0
2020,23/11/20,2411,england,Burnley,Crystal Palace,66.85,67.14,0.4344,0.2794,0.2862,1.31,0.99,48.6,19.4,1.0,0.0
2020,23/11/20,2411,england,Wolves,Southampton,76.19,74.1,0.4163,0.2966,0.2871,1.28,1.03,20.1,27.8,1.0,1.0
2020,27/11/20,2411,england,Crystal Palace,Newcastle,67.16,64.76,0.441,0.2779,0.2811,1.35,1.01,24.8,32.8,0.0,2.0
2020,28/11/20,2411,england,Brighton,Liverpool,72.08,88.63,0.182,0.6086,0.2094,1.07,2.11,20.0,63.0,1.0,1.0
2020,28/11/20,2411,england,Man City,Burnley,93.52,66.74,0.8416,0.0382,0.1202,2.6,0.4,,,5.0,0.0
2020,28/11/20,2411,england,Everton,Leeds,74.03,67.56,0.5099,0.2532,0.2369,1.81,1.21,22.8,18.6,0.0,1.0
2020,28/11/20,2411,england,West Brom,Sheffield United,58.65,65.25,0.3437,0.3529,0.3034,1.06,1.08,41.6,47.1,1.0,0.0
2020,29/11/20,2411,england,Southampton,Man United,74.22,84.0,0.2774,0.4761,0.2465,1.23,1.68,27.2,57.6,2.0,3.0
2020,29/11/20,2411,england,Chelsea,Tottenham,86.44,83.74,0.4751,0.2864,0.2385,1.77,1.33,71.4,68.4,0.0,0.0
2020,29/11/20,2411,england,Arsenal,Wolves,79.21,75.96,0.4873,0.2316,0.2812,1.39,0.87,35.5,17.0,1.0,2.0
