season,date,league_id,league,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2
2020,25/10/20,1854,italy,Parma,Spezia,54.81,51.45,0.457,0.2755,0.2676,1.55,1.14,44.0,45.4,2.0,2.0
2020,25/10/20,1854,italy,Benevento,Napoli,54.04,81.51,0.1422,0.6457,0.2121,0.86,2.08,30.2,59.3,1.0,2.0
2020,25/10/20,1854,italy,Fiorentina,Udinese,68.89,62.02,0.4865,0.2454,0.2681,1.56,1.03,18.5,25.2,3.0,2.0
2020,25/10/20,1854,italy,Juventus,Verona,82.0,59.33,0.7189,0.0942,0.1869,2.2,0.65,65.3,24.3,1.0,1.0
2020,26/10/20,1854,italy,Milan,Roma,80.73,75.33,0.4913,0.2662,0.2425,1.83,1.29,64.6,64.6,3.0,3.0
2020,31/10/20,1854,italy,Crotone,Atalanta,52.53,79.03,0.152,0.653,0.195,1.05,2.35,40.5,58.9,1.0,2.0
2020,31/10/20,1854,italy,Inter,Parma,85.4,55.7,0.8248,0.0548,0.1204,2.94,0.66,66.5,34.4,2.0,2.0
2020,31/10/20,1854,italy,Bologna,Cagliari,59.64,55.84,0.4612,0.2819,0.2569,1.65,1.24,33.9,30.0,3.0,2.0
2020,01/11/20,1854,italy,Udinese,Milan,62.86,81.08,0.1995,0.5624,0.2381,1.02,1.87,23.7,53.0,1.0,2.0
2020,01/11/20,1854,italy,Spezia,Juventus,50.09,80.92,0.1255,0.6813,0.1931,0.86,2.27,44.3,62.3,1.0,4.0
2020,01/11/20,1854,italy,Torino,Lazio,57.32,69.75,0.3004,0.4493,0.2503,1.36,1.71,36.9,28.2,3.0,4.0
2020,01/11/20,1854,italy,Roma,Fiorentina,74.8,67.74,0.5349,0.233,0.2321,1.97,1.23,54.9,25.2,2.0,0.0
2020,01/11/20,1854,italy,Napoli,Sassuolo,81.87,65.63,0.6356,0.1591,0.2054,2.21,1.01,58.4,30.5,0.0,2.0
2020,01/11/20,1854,italy,Sampdoria,Genoa,63.24,53.97,0.5014,0.2448,0.2537,1.71,1.12,14.1,34.0,1.0,1.0
2020,02/11/20,1854,italy,Verona,Benevento,59.51,53.55,0.4544,0.2697,0.2759,1.47,1.07,26.8,34.0,3.0,1.0
2020,04/11/20,1854,italy,Genoa,Torino,54.84,57.3,0.3788,0.3554,0.2658,1.44,1.39,36.9,41.2,1.0,2.0
2020,06/11/20,1854,italy,Sassuolo,Udinese,66.5,62.68,0.4836,0.2693,0.2471,1.77,1.27,30.0,24.5,0.0,0.0
2020,07/11/20,1854,italy,Cagliari,Sampdoria,55.68,62.62,0.3662,0.3736,0.2602,1.47,1.48,34.7,14.5,2.0,0.0
2020,07/11/20,1854,italy,Benevento,Spezia,53.15,49.66,0.4562,0.2802,0.2636,1.58,1.19,44.0,45.0,0.0,3.0
2020,07/11/20,1854,italy,Parma,Fiorentina,56.01,66.11,0.3396,0.4065,0.2539,1.45,1.61,35.8,13.0,0.0,0.0
2020,08/11/20,1854,italy,Lazio,Juventus,69.78,81.79,0.2625,0.5052,0.2323,1.37,1.97,42.5,69.0,1.0,1.0
2020,08/11/20,1854,italy,Torino,Crotone,57.02,51.6,0.4756,0.2677,0.2567,1.67,1.19,39.5,46.4,0.0,0.0
2020,08/11/20,1854,italy,Genoa,Roma,55.23,77.05,0.1846,0.5928,0.2226,1.05,2.04,34.1,57.1,1.0,3.0
2020,08/11/20,1854,italy,Atalanta,Inter,78.39,85.1,0.3303,0.4417,0.228,1.7,1.98,65.9,70.7,1.0,1.0
2020,08/11/20,1854,italy,Bologna,Napoli,59.55,81.34,0.175,0.5992,0.2257,0.97,1.98,23.2,62.4,0.0,1.0
2020,08/11/20,1854,italy,Milan,Verona,79.96,59.55,0.6973,0.1073,0.1954,2.16,0.71,66.5,18.0,2.0,2.0
2020,21/11/20,1854,italy,Crotone,Lazio,52.51,70.11,0.2499,0.4966,0.2535,1.14,1.71,47.3,31.1,0.0,2.0
2020,21/11/20,1854,italy,Spezia,Atalanta,52.04,78.74,0.1486,0.6554,0.196,1.01,2.32,37.1,60.5,0.0,0.0
2020,21/11/20,1854,italy,Juventus,Cagliari,81.61,57.0,0.7765,0.0729,0.1506,2.58,0.66,65.2,18.8,2.0,0.0
2020,22/11/20,1854,italy,Fiorentina,Benevento,66.84,50.92,0.5561,0.2029,0.2411,1.84,1.02,13.5,40.9,0.0,1.0
